part_num	element_pos	onset_time	duration	is_chord	pitch	midi	hand	pitch_diff	time_diff	finger_number
0	398	138.75	0.25	True	C6	84	right	(7.0, 0.0)	0.0	5
0	399	139.25	0.25	False	A-5	80	right	(-3.0, 1.0)	0.5	3
0	400	139.5	0.25	True	C5	72	right	(-4.0, -1.0)	0.25	1
0	400	139.5	0.25	True	C6	84	right	(7.0, 0.0)	0.0	5
0	401	139.75	0.25	False	A-5	80	right	(-3.0, 1.0)	0.25	3
0	402	140.0	0.25	True	C5	72	right	(-4.0, -1.0)	0.25	1
0	402	140.0	0.25	True	C6	84	right	(7.0, 0.0)	0.0	5
0	403	140.25	0.5	False	B5	83	right	(-1.0, 0.0)	0.25	4
0	404	140.75	0.25	False	C6	84	right	(1.0, 0.0)	0.5	5
0	405	141.0	0.5	True	D5	74	right	(-6.0, 0.0)	0.25	1
0	405	141.0	0.5	True	D6	86	right	(7.0, 0.0)	0.0	5
0	406	141.5	0.5	True	C5	72	right	(-8.0, 0.0)	0.5	1
0	406	141.5	0.5	True	C6	84	right	(7.0, 0.0)	0.0	5
0	407	142.0	0.25	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	407	142.0	0.25	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	408	142.25	0.25	False	G5	79	right	(-1.0, -1.0)	0.25	4
0	409	142.5	0.5	True	B-4	70	right	(-6.0, 1.0)	0.25	1
0	409	142.5	0.5	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	410	143.25	0.25	False	G5	79	right	(-1.0, -1.0)	0.75	4
0	411	143.5	0.25	True	B-4	70	right	(-6.0, 1.0)	0.25	1
0	411	143.5	0.25	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	412	143.75	0.25	False	G5	79	right	(-1.0, -1.0)	0.25	4
0	413	144.0	0.25	True	B-4	70	right	(-6.0, 1.0)	0.25	1
0	413	144.0	0.25	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	414	144.25	0.5	False	A5	81	right	(0.0, -1.0)	0.25	4
0	415	144.75	0.25	False	B-5	82	right	(0.0, 1.0)	0.5	5
0	416	145.0	0.5	True	C5	72	right	(-5.0, -1.0)	0.25	1
0	416	145.0	0.5	True	E-5	75	right	(1.0, 1.0)	0.0	2
0	416	145.0	0.5	True	C6	84	right	(6.0, -1.0)	0.0	5
0	417	145.5	0.5	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	417	145.5	0.5	True	E-5	75	right	(3.0, 0.0)	0.0	2
0	417	145.5	0.5	True	B-5	82	right	(4.0, 0.0)	0.0	5
0	418	146.0	0.25	True	D5	74	right	(-4.0, -1.0)	0.5	1
0	418	146.0	0.25	True	A-5	80	right	(3.0, 1.0)	0.0	3
0	419	146.25	0.25	False	F5	77	right	(-1.0, -1.0)	0.25	2
0	420	146.5	0.5	True	D5	74	right	(-2.0, 0.0)	0.25	1
0	420	146.5	0.5	True	A-5	80	right	(3.0, 1.0)	0.0	3
0	421	147.25	0.25	False	F5	77	right	(-1.0, -1.0)	0.75	2
0	422	147.5	0.25	True	D5	74	right	(-2.0, 0.0)	0.25	1
0	422	147.5	0.25	True	A-5	80	right	(3.0, 1.0)	0.0	3
0	423	147.75	0.25	False	F5	77	right	(-1.0, -1.0)	0.25	2
0	424	148.0	0.25	True	D5	74	right	(-2.0, 0.0)	0.25	1
0	424	148.0	0.25	True	A-5	80	right	(3.0, 1.0)	0.0	3
0	425	148.25	0.5	False	G5	79	right	(0.0, -1.0)	0.25	2
0	426	148.75	0.25	False	A-5	80	right	(0.0, 1.0)	0.5	3
0	427	149.0	0.5	True	D5	74	right	(-3.0, -1.0)	0.25	1
0	427	149.0	0.5	True	B-5	82	right	(4.0, 1.0)	0.0	4
0	428	149.5	0.5	True	D5	74	right	(-4.0, -1.0)	0.5	1
0	428	149.5	0.5	True	A-5	80	right	(3.0, 1.0)	0.0	3
0	429	150.0	0.75	True	E-5	75	right	(-3.0, 0.0)	0.5	1
0	429	150.0	0.75	True	G5	79	right	(3.0, -1.0)	0.0	2
0	430	150.75	0.25	True	E-5	75	right	(-3.0, 1.0)	0.75	1
0	430	150.75	0.25	True	E-6	87	right	(7.0, 0.0)	0.0	5
0	431	151.0	0.5	True	D5	74	right	(-7.0, -1.0)	0.25	1
0	431	151.0	0.5	True	D6	86	right	(7.0, 0.0)	0.0	5
0	432	151.5	0.5	True	C5	72	right	(-8.0, 0.0)	0.5	1
0	432	151.5	0.5	True	C6	84	right	(7.0, 0.0)	0.0	5
0	433	152.0	0.25	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	433	152.0	0.25	True	B-5	82	right	(7.0, 0.0)	0.0	5
0	434	152.25	0.5	False	A4	69	right	(-7.0, -1.0)	0.25	1
0	435	152.75	0.25	False	B-4	70	right	(0.0, 1.0)	0.5	2
0	436	153.0	0.5	False	C5	72	right	(2.0, -1.0)	0.25	3
0	437	153.5	0.5	False	B-4	70	right	(-2.0, 1.0)	0.5	2
0	438	154.0	0.5	True	D5	74	right	(3.0, -1.0)	0.5	1
0	438	154.0	0.5	True	C6	84	right	(6.0, 0.0)	0.0	5
0	439	154.5	0.25	False	A-5	80	right	(-3.0, 1.0)	0.5	3
0	440	154.75	0.25	True	D5	74	right	(-3.0, -1.0)	0.25	1
0	440	154.75	0.25	True	C6	84	right	(6.0, 0.0)	0.0	5
0	441	155.25	0.25	False	A-5	80	right	(-3.0, 1.0)	0.5	3
0	442	155.5	0.25	True	D5	74	right	(-3.0, -1.0)	0.25	1
0	442	155.5	0.25	True	C6	84	right	(6.0, 0.0)	0.0	5
0	443	155.75	0.25	False	A-5	80	right	(-3.0, 1.0)	0.25	3
0	444	156.0	0.25	True	C5	72	right	(-4.0, -1.0)	0.25	1
0	444	156.0	0.25	True	C6	84	right	(7.0, 0.0)	0.0	5
